file,class,methode,beginline,endline,begincolumn,endcolumn,rule,ruleset,package,text
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/score/report/ScatterTools.java,ScatterTools,makeLegend,195,195,91,97,UnusedFormalParameter,Unused Code,org.owasp.benchmark.score.report,Avoid unused method parameters such as 'dataset'.
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/score/report/ScatterVulns.java,ScatterVulns,display,128,128,41,98,UselessParentheses,Unnecessary,org.owasp.benchmark.score.report,Useless parentheses.
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/score/report/ScatterVulns.java,ScatterVulns,makePointList,232,232,41,98,UselessParentheses,Unnecessary,org.owasp.benchmark.score.report,Useless parentheses.
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/score/report/ScatterVulns.java,ScatterVulns,makeLegend,271,271,110,116,UnusedFormalParameter,Unused Code,org.owasp.benchmark.score.report,Avoid unused method parameters such as 'dataset'.
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/score/report/ScatterVulns.java,ScatterVulns,makeLegend,366,366,41,98,UselessParentheses,Unnecessary,org.owasp.benchmark.score.report,Useless parentheses.
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/service/pojo/Person.java,Person,Person,17,17,48,55,UnusedFormalParameter,Unused Code,org.owasp.benchmark.service.pojo,Avoid unused constructor parameters such as 'lastName'.
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00001.java,BenchmarkTest00001,doPost,83,85,19,17,EmptyCatchBlock,Empty Code,org.owasp.benchmark.testcode,Avoid empty catch blocks
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00002.java,BenchmarkTest00002,doPost,77,79,35,33,EmptyCatchBlock,Empty Code,org.owasp.benchmark.testcode,Avoid empty catch blocks
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00010.java,BenchmarkTest00010,doPost,45,45,24,28,UnusedLocalVariable,Unused Code,org.owasp.benchmark.testcode,Avoid unused local variables such as 'param'.
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00010.java,BenchmarkTest00010,doPost,80,82,49,49,CollapsibleIfStatements,Basic,org.owasp.benchmark.testcode,These nested if statements could be combined
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00018.java,BenchmarkTest00018,doPost,60,60,29,33,UnusedLocalVariable,Unused Code,org.owasp.benchmark.testcode,Avoid unused local variables such as 'count'.
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00023.java,BenchmarkTest00023,doPost,65,67,41,41,CollapsibleIfStatements,Basic,org.owasp.benchmark.testcode,These nested if statements could be combined
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00027.java,BenchmarkTest00027,doPost,53,53,29,33,UnusedLocalVariable,Unused Code,org.owasp.benchmark.testcode,Avoid unused local variables such as 'count'.
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00028.java,BenchmarkTest00028,doPost,73,75,35,33,EmptyCatchBlock,Empty Code,org.owasp.benchmark.testcode,Avoid empty catch blocks
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00042.java,BenchmarkTest00042,doPost,67,69,49,49,CollapsibleIfStatements,Basic,org.owasp.benchmark.testcode,These nested if statements could be combined
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00043.java,BenchmarkTest00043,doPost,54,54,29,33,UnusedLocalVariable,Unused Code,org.owasp.benchmark.testcode,Avoid unused local variables such as 'count'.
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00045.java,BenchmarkTest00045,doPost,80,82,35,33,EmptyCatchBlock,Empty Code,org.owasp.benchmark.testcode,Avoid empty catch blocks
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00062.java,BenchmarkTest00062,doPost,89,91,19,17,EmptyCatchBlock,Empty Code,org.owasp.benchmark.testcode,Avoid empty catch blocks
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00063.java,BenchmarkTest00063,doPost,90,92,19,17,EmptyCatchBlock,Empty Code,org.owasp.benchmark.testcode,Avoid empty catch blocks
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00064.java,BenchmarkTest00064,doPost,84,86,35,33,EmptyCatchBlock,Empty Code,org.owasp.benchmark.testcode,Avoid empty catch blocks
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00065.java,BenchmarkTest00065,doPost,89,91,19,17,EmptyCatchBlock,Empty Code,org.owasp.benchmark.testcode,Avoid empty catch blocks
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00066.java,BenchmarkTest00066,doPost,56,56,24,26,UnusedLocalVariable,Unused Code,org.owasp.benchmark.testcode,Avoid unused local variables such as 'bar'.
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00066.java,BenchmarkTest00066,doPost,81,83,41,41,CollapsibleIfStatements,Basic,org.owasp.benchmark.testcode,These nested if statements could be combined
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00067.java,BenchmarkTest00067,doPost,67,67,24,29,UnusedLocalVariable,Unused Code,org.owasp.benchmark.testcode,Avoid unused local variables such as 'f71153'.
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00067.java,BenchmarkTest00067,doPost,70,70,24,26,UnusedLocalVariable,Unused Code,org.owasp.benchmark.testcode,Avoid unused local variables such as 'bar'.
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00067.java,BenchmarkTest00067,doPost,89,91,41,41,CollapsibleIfStatements,Basic,org.owasp.benchmark.testcode,These nested if statements could be combined
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00068.java,BenchmarkTest00068,doPost,56,56,24,26,UnusedLocalVariable,Unused Code,org.owasp.benchmark.testcode,Avoid unused local variables such as 'bar'.
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00068.java,BenchmarkTest00068,doPost,81,83,41,41,CollapsibleIfStatements,Basic,org.owasp.benchmark.testcode,These nested if statements could be combined
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00078.java,BenchmarkTest00078,doPost,56,56,24,26,UnusedLocalVariable,Unused Code,org.owasp.benchmark.testcode,Avoid unused local variables such as 'bar'.
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00078.java,BenchmarkTest00078,doPost,79,81,41,41,CollapsibleIfStatements,Basic,org.owasp.benchmark.testcode,These nested if statements could be combined
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00079.java,BenchmarkTest00079,doPost,56,56,24,26,UnusedLocalVariable,Unused Code,org.owasp.benchmark.testcode,Avoid unused local variables such as 'bar'.
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00079.java,BenchmarkTest00079,doPost,80,82,41,41,CollapsibleIfStatements,Basic,org.owasp.benchmark.testcode,These nested if statements could be combined
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00080.java,BenchmarkTest00080,doPost,56,56,24,26,UnusedLocalVariable,Unused Code,org.owasp.benchmark.testcode,Avoid unused local variables such as 'bar'.
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00080.java,BenchmarkTest00080,doPost,75,77,41,41,CollapsibleIfStatements,Basic,org.owasp.benchmark.testcode,These nested if statements could be combined
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00081.java,BenchmarkTest00081,doPost,56,56,24,26,UnusedLocalVariable,Unused Code,org.owasp.benchmark.testcode,Avoid unused local variables such as 'bar'.
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00081.java,BenchmarkTest00081,doPost,75,77,41,41,CollapsibleIfStatements,Basic,org.owasp.benchmark.testcode,These nested if statements could be combined
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00082.java,BenchmarkTest00082,doPost,57,57,24,26,UnusedLocalVariable,Unused Code,org.owasp.benchmark.testcode,Avoid unused local variables such as 'bar'.
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00082.java,BenchmarkTest00082,doPost,76,78,41,41,CollapsibleIfStatements,Basic,org.owasp.benchmark.testcode,These nested if statements could be combined
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00083.java,BenchmarkTest00083,doPost,56,56,24,26,UnusedLocalVariable,Unused Code,org.owasp.benchmark.testcode,Avoid unused local variables such as 'bar'.
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00083.java,BenchmarkTest00083,doPost,81,83,41,41,CollapsibleIfStatements,Basic,org.owasp.benchmark.testcode,These nested if statements could be combined
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00084.java,BenchmarkTest00084,doPost,57,57,24,26,UnusedLocalVariable,Unused Code,org.owasp.benchmark.testcode,Avoid unused local variables such as 'bar'.
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00084.java,BenchmarkTest00084,doPost,76,78,41,41,CollapsibleIfStatements,Basic,org.owasp.benchmark.testcode,These nested if statements could be combined
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00085.java,BenchmarkTest00085,doPost,56,56,24,26,UnusedLocalVariable,Unused Code,org.owasp.benchmark.testcode,Avoid unused local variables such as 'bar'.
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00085.java,BenchmarkTest00085,doPost,80,82,41,41,CollapsibleIfStatements,Basic,org.owasp.benchmark.testcode,These nested if statements could be combined
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00086.java,BenchmarkTest00086,doPost,56,56,24,26,UnusedLocalVariable,Unused Code,org.owasp.benchmark.testcode,Avoid unused local variables such as 'bar'.
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00086.java,BenchmarkTest00086,doPost,81,83,41,41,CollapsibleIfStatements,Basic,org.owasp.benchmark.testcode,These nested if statements could be combined
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00087.java,BenchmarkTest00087,doPost,56,56,24,26,UnusedLocalVariable,Unused Code,org.owasp.benchmark.testcode,Avoid unused local variables such as 'bar'.
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00088.java,BenchmarkTest00088,doPost,56,56,24,26,UnusedLocalVariable,Unused Code,org.owasp.benchmark.testcode,Avoid unused local variables such as 'bar'.
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00089.java,BenchmarkTest00089,doPost,56,56,24,26,UnusedLocalVariable,Unused Code,org.owasp.benchmark.testcode,Avoid unused local variables such as 'bar'.
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00094.java,BenchmarkTest00094,doPost,56,56,24,26,UnusedLocalVariable,Unused Code,org.owasp.benchmark.testcode,Avoid unused local variables such as 'bar'.
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00094.java,BenchmarkTest00094,doPost,83,85,49,49,CollapsibleIfStatements,Basic,org.owasp.benchmark.testcode,These nested if statements could be combined
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00095.java,BenchmarkTest00095,doPost,56,56,24,26,UnusedLocalVariable,Unused Code,org.owasp.benchmark.testcode,Avoid unused local variables such as 'bar'.
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00095.java,BenchmarkTest00095,doPost,81,83,49,49,CollapsibleIfStatements,Basic,org.owasp.benchmark.testcode,These nested if statements could be combined
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00096.java,BenchmarkTest00096,doPost,56,56,24,26,UnusedLocalVariable,Unused Code,org.owasp.benchmark.testcode,Avoid unused local variables such as 'bar'.
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00096.java,BenchmarkTest00096,doPost,82,84,49,49,CollapsibleIfStatements,Basic,org.owasp.benchmark.testcode,These nested if statements could be combined
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00107.java,BenchmarkTest00107,doPost,67,67,24,29,UnusedLocalVariable,Unused Code,org.owasp.benchmark.testcode,Avoid unused local variables such as 'f18521'.
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00110.java,BenchmarkTest00110,doPost,67,67,24,29,UnusedLocalVariable,Unused Code,org.owasp.benchmark.testcode,Avoid unused local variables such as 'f69840'.
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00111.java,BenchmarkTest00111,doPost,73,73,29,33,UnusedLocalVariable,Unused Code,org.owasp.benchmark.testcode,Avoid unused local variables such as 'count'.
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00112.java,BenchmarkTest00112,doPost,64,64,29,33,UnusedLocalVariable,Unused Code,org.owasp.benchmark.testcode,Avoid unused local variables such as 'count'.
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00113.java,BenchmarkTest00113,doPost,69,69,29,33,UnusedLocalVariable,Unused Code,org.owasp.benchmark.testcode,Avoid unused local variables such as 'count'.
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00114.java,BenchmarkTest00114,doPost,69,69,29,33,UnusedLocalVariable,Unused Code,org.owasp.benchmark.testcode,Avoid unused local variables such as 'count'.
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00115.java,BenchmarkTest00115,doPost,68,68,29,33,UnusedLocalVariable,Unused Code,org.owasp.benchmark.testcode,Avoid unused local variables such as 'count'.
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00132.java,BenchmarkTest00132,doPost,99,101,19,17,EmptyCatchBlock,Empty Code,org.owasp.benchmark.testcode,Avoid empty catch blocks
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00133.java,BenchmarkTest00133,doPost,83,85,35,33,EmptyCatchBlock,Empty Code,org.owasp.benchmark.testcode,Avoid empty catch blocks
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00134.java,BenchmarkTest00134,doPost,93,95,35,33,EmptyCatchBlock,Empty Code,org.owasp.benchmark.testcode,Avoid empty catch blocks
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00135.java,BenchmarkTest00135,doPost,102,104,35,33,EmptyCatchBlock,Empty Code,org.owasp.benchmark.testcode,Avoid empty catch blocks
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00136.java,BenchmarkTest00136,doPost,93,95,35,33,EmptyCatchBlock,Empty Code,org.owasp.benchmark.testcode,Avoid empty catch blocks
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00137.java,BenchmarkTest00137,doPost,87,89,19,17,EmptyCatchBlock,Empty Code,org.owasp.benchmark.testcode,Avoid empty catch blocks
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00139.java,BenchmarkTest00139,doPost,63,63,24,29,UnusedLocalVariable,Unused Code,org.owasp.benchmark.testcode,Avoid unused local variables such as 'f48394'.
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00140.java,BenchmarkTest00140,doPost,52,52,24,26,UnusedLocalVariable,Unused Code,org.owasp.benchmark.testcode,Avoid unused local variables such as 'bar'.
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00140.java,BenchmarkTest00140,doPost,81,83,41,41,CollapsibleIfStatements,Basic,org.owasp.benchmark.testcode,These nested if statements could be combined
